order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit,is_return,is_invalid_date
O000311,2025-12-21,C00137,P0064,R002,1,0.1,812.3,757.41,54.89,0,0
O000312,2025-06-29,C01564,P0079,R019,1,0.1,91.74,76.83,14.91,0,0
O000313,2025-06-22,C00068,P0044,R015,1,0.05,367.31,265.87,101.44,0,0
O000314,2024-12-11,C00851,P0049,R018,1,0.15,772.12,588.64,183.48,0,0
O000315,2024-03-13,C00325,P0035,R017,1,0.15,852.46,753.29,99.17,0,0
O000316,2025-06-13,C00022,P0043,R014,1,0.0,20.6,14.82,5.78,0,0
O000317,2025-08-14,C01120,P0008,R013,5,0.0,1040.6,641.5,399.1,0,0
O000318,2025-01-08,C01375,P0066,R007,2,0.0,1703.42,1423.02,280.4,0,0
O000319,2024-03-07,C00960,P0024,R015,1,0.0,956.81,827.54,129.27,0,0
O000320,2025-06-05,C00686,P0078,R019,1,0.05,863.64,738.46,125.18,0,0
O000321,2025-11-04,C01027,P0007,R005,1,0.0,1457.27,854.41,602.86,0,0
O000322,2024-06-13,C00304,P0009,R020,3,0.05,2681.88,2355.81,326.07,0,0
O000323,2024-04-26,C00100,P0037,R011,1,0.1,573.24,544.29,28.95,0,0
O000324,2025-06-24,C00315,P0053,R016,1,0.0,55.07,48.4,6.67,0,0
O000325,2024-08-30,C00109,P0076,R008,1,0.0,562.13,442.13,120.0,0,0
O000326,2025-06-06,C01539,P0076,R014,5,0.0,2810.65,2210.65,600.0,0,0
O000327,2025-05-29,C01218,P0098,R012,1,0.0,1403.73,817.94,585.79,0,0
O000328,2024-07-13,C00375,P0044,R007,1,0.0,386.64,265.87,120.77,0,0
O000329,2024-01-31,C01140,P0009,R001,2,0.0,1882.02,1570.54,311.48,0,0
O000330,2025-02-10,C00969,P0090,R018,4,0.0,198.4,172.92,25.48,0,0
O000331,2024-10-25,C00223,P0079,R014,3,0.0,305.79,230.49,75.3,0,0
O000332,2025-09-17,C01941,P0010,R010,1,0.0,1005.24,832.19,173.05,0,0
O000333,2024-09-18,C01876,P0012,R011,2,0.1,2610.25,1789.48,820.77,0,0
O000334,2024-07-01,C01518,P0056,R013,1,0.05,699.38,546.21,153.17,0,0
O000335,2025-09-20,C01618,P0043,R001,2,0.0,41.2,29.64,11.56,0,0
O000336,2025-06-22,C01095,P0068,R004,1,0.0,615.54,507.33,108.21,0,0
O000337,2025-03-28,C01608,P0029,R020,1,0.0,986.11,722.34,263.77,0,0
O000338,2025-11-28,C01057,P0097,R001,2,0.1,2175.93,1605.58,570.35,0,0
O000339,2025-07-26,C00333,P0060,R003,1,0.0,453.73,340.64,113.09,0,0
O000340,2025-09-25,C00335,P0081,R020,2,0.05,366.89,335.54,31.35,0,0
O000341,2025-08-07,C01709,P0018,R016,1,0.05,895.33,765.67,129.66,0,0
O000342,2024-10-20,C00893,P0069,R013,2,0.0,1610.08,1225.7,384.38,0,0
O000343,2024-02-15,C01459,P0090,R019,1,0.0,49.6,43.23,6.37,0,0
O000344,2025-03-19,C00290,P0004,R014,2,0.05,1949.51,1372.92,576.59,0,0
O000345,2025-07-13,C00896,P0062,R002,2,0.15,479.45,373.18,106.27,0,0
O000346,2025-12-25,C00168,P0033,R002,2,0.0,1418.78,976.82,441.96,0,0
O000347,2025-05-13,C00442,P0057,R018,1,0.0,1078.55,631.71,446.84,0,0
O000348,2025-02-19,C00219,P0086,R009,2,0.0,1391.84,1178.58,213.26,0,0
O000349,2025-02-24,C00417,P0076,R008,2,0.0,1124.26,884.26,240.0,0,0
O000350,2024-03-25,C01214,P0081,R006,1,0.05,183.44,167.77,15.67,0,0
O000351,2024-01-06,C00011,P0028,R016,1,0.0,607.84,519.71,88.13,0,0
O000352,2024-02-03,C00388,P0088,R017,2,0.0,174.5,116.68,57.82,0,0
O000353,2025-10-23,C01382,P0069,R013,2,0.0,1610.08,1225.7,384.38,0,0
O000354,2025-07-31,C00299,P0010,R010,3,0.0,3015.72,2496.57,519.15,0,0
O000355,2024-07-09,C01112,P0090,R012,3,0.2,119.04,129.69,-10.65,0,0
O000356,2024-11-05,C01735,P0009,R008,1,0.1,846.91,785.27,61.64,0,0
O000357,2024-12-19,C01561,P0005,R008,1,0.0,672.19,567.23,104.96,0,0
O000358,2024-06-29,C00245,P0088,R003,1,0.05,82.89,58.34,24.55,0,0
O000359,2024-11-04,C00296,P0002,R010,4,0.05,334.29,257.0,77.29,0,0
O000360,2024-09-11,C01412,P0013,R008,2,0.1,582.17,526.52,55.65,0,0
O000361,2025-05-22,C00693,P0003,R006,1,0.15,1014.75,770.19,244.56,0,0
O000362,2025-07-07,C00835,P0091,R008,2,0.0,589.7,413.9,175.8,0,0
O000363,2024-03-12,C00954,P0007,R015,2,0.05,2768.81,1708.82,1059.99,0,0
O000364,2024-12-06,C01159,P0046,R016,2,0.0,2094.28,1723.26,371.02,0,0
O000365,2025-12-25,C00899,P0029,R017,4,0.0,3944.44,2889.36,1055.08,0,0
O000366,2025-09-26,C00047,P0043,R017,2,0.05,39.14,29.64,9.5,0,0
O000367,2025-08-03,C00189,P0037,R020,4,0.0,2547.72,2177.16,370.56,0,0
O000368,2025-06-21,C00001,P0092,R008,2,0.0,125.4,83.0,42.4,0,0
O000369,2024-01-04,C00530,P0082,R018,3,0.05,530.33,475.98,54.35,0,0
O000370,2025-12-13,C01635,P0092,R009,2,0.0,125.4,83.0,42.4,0,0
O000371,2025-06-21,C01944,P0078,R017,2,0.1,1636.36,1476.92,159.44,0,0
O000372,2025-10-11,C00951,P0042,R020,1,0.05,83.56,69.02,14.54,0,0
O000373,2025-10-26,C00055,P0025,R016,2,0.05,515.81,345.72,170.09,0,0
O000374,2024-07-05,C00143,P0061,R008,1,0.05,715.97,479.76,236.21,0,0
O000375,2024-01-11,C01631,P0044,R008,2,0.0,773.28,531.74,241.54,0,0
O000376,2025-04-26,C00687,P0072,R013,2,0.05,525.35,460.86,64.49,0,0
O000377,2024-12-01,C01764,P0006,R020,2,0.0,471.42,298.42,173.0,0,0
O000378,2024-01-16,C01013,P0078,R003,1,0.15,772.73,738.46,34.27,0,0
O000379,2024-07-16,C01759,P0038,R006,1,0.0,407.88,242.44,165.44,0,0
O000380,2025-12-25,C00271,P0055,R009,2,0.0,1690.64,1035.56,655.08,0,0
O000381,2024-09-22,C01717,P0099,R017,1,0.0,1124.95,718.45,406.5,0,0
O000382,2024-07-09,C01093,P0029,R005,1,0.1,887.5,722.34,165.16,0,0
O000383,2025-04-23,C00876,P0017,R010,1,0.05,578.4,456.9,121.5,0,0
O000384,2025-04-30,C01058,P0028,R005,1,0.05,577.45,519.71,57.74,0,0
O000385,2024-08-30,C00655,P0044,R015,1,0.0,386.64,265.87,120.77,0,0
O000386,2025-09-12,C01206,P0062,R005,1,0.0,282.03,186.59,95.44,0,0
O000387,2025-02-28,C01541,P0099,R002,4,0.05,4274.81,2873.8,1401.01,0,0
O000388,2024-04-27,C01621,P0091,R010,1,0.1,265.36,206.95,58.41,0,0
O000389,2024-08-25,C01957,P0078,R001,2,0.05,1727.27,1476.92,250.35,0,0
O000390,2025-09-11,C00826,P0078,R006,1,0.1,818.18,738.46,79.72,0,0
O000391,2024-03-06,C01538,P0037,R020,1,0.1,573.24,544.29,28.95,0,0
O000392,2024-01-09,C01778,P0095,R017,2,0.0,277.24,174.22,103.02,0,0
O000393,2025-04-24,C00036,P0062,R013,3,0.0,846.09,559.77,286.32,0,0
O000394,2024-11-19,C00950,P0023,R009,1,0.05,253.03,211.31,41.72,0,0
O000395,2024-07-03,C01402,P0097,R017,2,0.15,2055.04,1605.58,449.46,0,0
O000396,2024-12-11,C00915,P0059,R002,2,0.1,2402.8,1783.32,619.48,0,0
O000397,2024-05-14,C00201,P0022,R009,2,0.05,938.81,611.7,327.11,0,0
O000398,2024-09-30,C01312,P0080,R009,2,0.05,2022.38,1511.94,510.44,0,0
O000399,2024-06-19,C00813,P0031,R001,4,0.0,654.12,454.68,199.44,0,0
O000400,2025-03-04,C01236,P0026,R002,1,0.15,623.74,567.0,56.74,0,0
O000401,2025-05-07,C00003,P0035,R009,2,0.1,1805.22,1506.58,298.64,0,0
O000402,2025-10-30,C00023,P0066,R003,4,0.0,3406.84,2846.04,560.8,0,0
O000403,2024-02-19,C01206,P0038,R020,1,0.05,387.49,242.44,145.05,0,0
O000404,2024-08-27,C01965,P0006,R003,3,0.0,707.13,447.63,259.5,0,0
O000405,2024-07-12,C01279,P0048,R001,2,0.15,235.57,190.66,44.91,0,0
O000406,2025-02-27,C01886,P0031,R016,1,0.05,155.35,113.67,41.68,0,0
O000407,2025-01-24,C01695,P0060,R009,1,0.1,408.36,340.64,67.72,0,0
O000408,2025-10-03,C00563,P0055,R009,3,0.05,2409.16,1553.34,855.82,0,0
O000409,2025-11-02,C00205,P0012,R006,2,0.05,2755.27,1789.48,965.79,0,0
O000410,2025-07-19,C01118,P0032,R001,1,0.15,969.42,875.49,93.93,0,0
O000411,2024-05-25,C01241,P0036,R015,5,0.0,5242.35,4410.0,832.35,0,0
O000412,2024-01-30,C01541,P0057,R011,1,0.0,1078.55,631.71,446.84,0,0
O000413,2025-10-19,C01043,P0087,R008,1,0.05,352.99,228.34,124.65,0,0
O000414,2025-11-20,C01841,P0029,R005,1,0.15,838.19,722.34,115.85,0,0
O000415,2024-07-02,C01688,P0022,R003,5,0.0,2470.55,1529.25,941.3,0,0
O000416,2024-02-04,C01172,P0001,R015,1,0.0,163.24,115.78,47.46,0,0
O000417,2025-05-12,C01103,P0068,R002,3,0.0,1846.62,1521.99,324.63,0,0
O000418,2025-03-06,C00038,P0041,R019,3,0.15,1264.93,1002.9,262.03,0,0
O000419,2025-10-11,C01562,P0074,R011,1,0.1,447.94,405.74,42.2,0,0
O000420,2025-02-24,C01362,P0076,R004,2,0.2,899.41,884.26,15.15,0,0
O000421,2025-07-09,C01793,P0007,R018,2,0.1,2623.09,1708.82,914.27,0,0
O000422,2025-07-28,C00187,P0051,R006,2,0.0,1687.22,1303.32,383.9,0,0
O000423,2024-01-08,C00293,P0098,R006,1,0.0,1403.73,817.94,585.79,0,0
O000424,2024-04-18,C01343,P0036,R015,1,0.05,996.05,882.0,114.05,0,0
O000425,2025-07-24,C00979,P0061,R003,1,0.15,640.6,479.76,160.84,0,0
O000426,2024-05-11,C01175,P0062,R013,1,0.05,267.93,186.59,81.34,0,0
O000427,2024-05-30,C00870,P0034,R006,1,0.0,611.76,502.05,109.71,0,0
O000428,2025-07-03,C01282,P0083,R017,2,0.1,2246.44,1735.06,511.38,0,0
O000429,2024-05-29,C01318,P0001,R010,1,0.0,163.24,115.78,47.46,0,0
O000430,2024-04-19,C00379,P0030,R013,1,0.1,435.93,320.28,115.65,0,0
O000431,2024-01-10,C01521,P0067,R010,2,0.0,2446.74,1781.78,664.96,0,0
O000432,2024-12-09,C00988,P0094,R004,2,0.05,1651.9,1390.16,261.74,0,0
O000433,2025-04-10,C01152,P0002,R007,3,0.05,250.71,192.75,57.96,0,0
O000434,2025-06-18,C01236,P0068,R017,1,0.05,584.76,507.33,77.43,0,0
O000435,2025-10-23,C01489,P0001,R011,2,0.0,326.48,231.56,94.92,0,0
O000436,2025-04-21,C00601,P0070,R004,1,0.05,57.56,37.94,19.62,0,0
O000437,2025-07-06,C00014,P0050,R002,2,0.15,2131.05,1654.8,476.25,0,0
O000438,2024-06-02,C00364,P0052,R002,4,0.0,1814.76,1544.16,270.6,0,0
O000439,2024-09-05,C01932,P0098,R017,1,0.0,1403.73,817.94,585.79,0,0
O000440,2024-08-10,C00446,P0075,R019,2,0.15,327.06,279.76,47.3,0,0
O000441,2024-02-17,C00499,P0027,R011,1,0.0,938.66,771.98,166.68,0,0
O000442,2025-12-09,C01717,P0100,R012,2,0.0,874.54,516.38,358.16,0,0
O000443,2024-06-25,C00472,P0034,R011,2,0.0,1223.52,1004.1,219.42,0,0
O000444,2024-11-23,C00930,P0075,R007,3,0.1,519.45,419.64,99.81,0,0
O000445,2024-09-17,C00742,P0075,R016,3,0.0,577.17,419.64,157.53,0,0
O000446,2024-02-02,C01323,P0089,R006,1,0.05,837.6,756.14,81.46,0,0
O000447,2025-10-22,C01190,P0049,R015,1,0.0,908.38,588.64,319.74,0,0
O000448,2024-06-09,C01030,P0076,R002,1,0.05,534.02,442.13,91.89,0,0
O000449,2024-03-14,C01004,P0070,R012,2,0.05,115.12,75.88,39.24,0,0
O000450,2024-09-07,C01669,P0053,R012,5,0.0,275.35,242.0,33.35,0,0
O000451,2024-04-15,C01163,P0094,R003,2,0.05,1651.9,1390.16,261.74,0,0
O000452,2025-12-31,C01017,P0033,R018,1,0.0,709.39,488.41,220.98,0,0
O000453,2024-05-18,C01775,P0030,R004,5,0.1,2179.66,1601.4,578.26,0,0
O000454,2024-08-09,C00187,P0071,R014,3,0.15,2257.08,2032.44,224.64,0,0
O000455,2024-07-17,C01667,P0026,R010,1,0.05,697.12,567.0,130.12,0,0
O000456,2024-01-20,C00396,P0087,R016,2,0.0,743.14,456.68,286.46,0,0
O000457,2024-01-10,C00664,P0043,R009,1,0.0,20.6,14.82,5.78,0,0
O000458,2025-01-09,C00027,P0051,R012,5,0.1,3796.25,3258.3,537.95,0,0
O000459,2024-06-19,C01143,P0075,R015,1,0.0,192.39,139.88,52.51,0,0
O000460,2024-03-02,C01664,P0092,R001,3,0.0,188.1,124.5,63.6,0,0
O000461,2024-07-31,C00764,P0076,R005,1,0.15,477.81,442.13,35.68,0,0
O000462,2024-07-19,C01327,P0014,R009,2,0.05,894.39,826.9,67.49,0,0
O000463,2024-11-06,C00787,P0043,R008,1,0.05,19.57,14.82,4.75,0,0
O000464,2025-12-26,C01519,P0081,R001,2,0.15,328.27,335.54,-7.27,0,0
O000465,2024-08-12,C01998,P0093,R013,2,0.05,1723.6,1188.42,535.18,0,0
O000466,2025-05-30,C01431,P0071,R002,1,0.05,840.87,677.48,163.39,0,0
O000467,2025-07-15,C00681,P0068,R016,1,0.0,615.54,507.33,108.21,0,0
O000468,2024-02-07,C01649,P0047,R004,5,0.1,2219.81,2030.4,189.41,0,0
O000469,2025-01-01,C00076,P0057,R013,1,0.1,970.7,631.71,338.99,0,0
O000470,2024-11-23,C01974,P0052,R018,1,0.0,453.69,386.04,67.65,0,0
O000471,2025-01-06,C01680,P0008,R008,2,0.1,374.62,256.6,118.02,0,0
O000472,2024-05-05,C01307,P0004,R005,4,0.05,3899.03,2745.84,1153.19,0,0
O000473,2024-12-05,C01242,P0069,R005,1,0.0,805.04,612.85,192.19,0,0
O000474,2024-03-30,C00505,P0060,R010,1,0.15,385.67,340.64,45.03,0,0
O000475,2025-11-22,C00863,P0032,R006,1,0.0,1140.5,875.49,265.01,0,0
O000476,2025-03-05,C00203,P0092,R018,1,0.05,59.56,41.5,18.06,0,0
O000477,2024-01-26,C00678,P0028,R017,1,0.05,577.45,519.71,57.74,0,0
O000478,2025-01-04,C01180,P0077,R014,1,0.05,619.2,396.04,223.16,0,0
O000479,2025-11-08,C00725,P0084,R007,1,0.0,918.15,751.58,166.57,0,0
O000480,2025-06-27,C01542,P0088,R003,1,0.0,87.25,58.34,28.91,0,0
O000481,2024-07-18,C01707,P0088,R005,1,0.0,87.25,58.34,28.91,0,0
O000482,2025-10-14,C01124,P0084,R010,2,0.1,1652.67,1503.16,149.51,0,0
O000483,2024-05-15,C00682,P0055,R017,2,0.0,1690.64,1035.56,655.08,0,0
O000484,2024-06-29,C00608,P0070,R016,2,0.05,115.12,75.88,39.24,0,0
O000485,2024-04-23,C01094,P0090,R020,3,0.0,148.8,129.69,19.11,0,0
O000486,2025-11-05,C01440,P0051,R009,1,0.05,801.43,651.66,149.77,0,0
O000487,2025-06-08,C00254,P0074,R012,2,0.0,995.42,811.48,183.94,0,0
O000488,2025-01-13,C00896,P0022,R005,1,0.05,469.4,305.85,163.55,0,0
O000489,2025-05-03,C00882,P0065,R014,2,0.1,918.97,885.02,33.95,0,0
O000490,2024-07-08,C00574,P0020,R013,4,0.2,3801.06,2917.12,883.94,0,0
O000491,2024-02-21,C00476,P0073,R002,3,0.1,2068.01,1887.3,180.71,0,0
O000492,2025-09-10,C01683,P0047,R009,2,0.15,838.59,812.16,26.43,0,0
O000493,2025-12-05,C00865,P0030,R019,1,0.15,411.71,320.28,91.43,0,0
O000494,2024-01-26,C01154,P0045,R011,1,0.0,312.94,244.48,68.46,0,0
O000495,2024-02-07,C00077,P0077,R009,1,0.0,651.79,396.04,255.75,0,0
O000496,2025-02-13,C00567,P0093,R003,1,0.0,907.16,594.21,312.95,0,0
O000497,2024-02-01,C00448,P0002,R016,2,0.0,175.94,128.5,47.44,0,0
O000498,2025-06-11,C00658,P0023,R019,1,0.1,239.72,211.31,28.41,0,0
O000499,2025-11-22,C01684,P0077,R019,1,0.0,651.79,396.04,255.75,0,0
O000500,2024-07-23,C01144,P0065,R019,2,0.15,867.92,885.02,-17.1,0,0
O000501,2024-08-03,C01805,P0040,R019,2,0.05,1680.44,1556.4,124.04,0,0
O000502,2025-09-23,C00846,P0072,R007,1,0.0,276.5,230.43,46.07,0,0
O000503,2024-09-17,C01541,P0090,R016,2,0.1,89.28,86.46,2.82,0,0
O000504,2024-06-24,C00322,P0034,R006,1,0.1,550.58,502.05,48.53,0,0
O000505,2024-03-02,C01631,P0057,R008,3,0.0,3235.65,1895.13,1340.52,0,0
O000506,2025-09-05,C01221,P0004,R004,3,0.15,2616.45,2059.38,557.07,0,0
O000507,2025-11-07,C00078,P0096,R001,2,0.05,1480.04,918.3,561.74,0,0
O000508,2024-02-27,C01379,P0085,R012,4,0.0,2162.68,1311.0,851.68,0,0
O000509,2025-08-09,C00959,P0059,R002,1,0.1,1201.4,891.66,309.74,0,0
O000510,2024-04-26,C00001,P0100,R004,1,0.1,393.54,258.19,135.35,0,0
O000511,2024-04-11,C01694,P0029,R004,3,0.0,2958.33,2167.02,791.31,0,0
O000512,2024-10-05,C01074,P0080,R013,2,0.0,2128.82,1511.94,616.88,0,0
O000513,2024-11-15,C01214,P0082,R010,1,0.15,158.17,158.66,-0.49,0,0
O000514,2025-09-16,C01155,P0087,R019,2,0.0,743.14,456.68,286.46,0,0
O000515,2025-05-26,C00182,P0075,R014,1,0.05,182.77,139.88,42.89,0,0
O000516,2024-04-15,C00665,P0026,R004,1,0.0,733.81,567.0,166.81,0,0
O000517,2025-03-02,C01404,P0013,R006,1,0.1,291.09,263.26,27.83,0,0
O000518,2025-10-01,C00678,P0025,R005,1,0.0,271.48,172.86,98.62,0,0
O000519,2025-04-28,C01777,P0090,R010,2,0.05,94.24,86.46,7.78,0,0
O000520,2024-06-16,C00636,P0049,R002,2,0.2,1453.41,1177.28,276.13,0,0
O000521,2024-04-04,C00920,P0063,R009,2,0.05,667.91,487.32,180.59,0,0
O000522,2024-11-26,C00891,P0004,R007,1,0.0,1026.06,686.46,339.6,0,0
O000523,2024-12-11,C00038,P0058,R003,3,0.0,1433.25,1077.18,356.07,0,0
O000524,2024-09-14,C01624,P0050,R018,1,0.15,1065.53,827.4,238.13,0,0
O000525,2024-03-20,C00272,P0062,R007,1,0.05,267.93,186.59,81.34,0,0
O000526,2024-03-27,C00939,P0046,R001,2,0.2,1675.42,1723.26,-47.84,0,0
O000527,2025-01-21,C01816,P0011,R015,2,0.0,986.94,831.66,155.28,0,0
O000528,2025-11-21,C01988,P0007,R013,2,0.1,2623.09,1708.82,914.27,0,0
O000529,2025-03-13,C00461,P0097,R008,1,0.0,1208.85,802.79,406.06,0,0
O000530,2024-11-16,C00753,P0068,R008,4,0.0,2462.16,2029.32,432.84,0,0
O000531,2025-11-11,C01132,P0072,R004,2,0.05,525.35,460.86,64.49,0,0
O000532,2025-05-19,C01399,P0094,R007,1,0.1,782.48,695.08,87.4,0,0
O000533,2025-06-08,C00501,P0063,R004,2,0.05,667.91,487.32,180.59,0,0
O000534,2025-02-24,C01098,P0069,R004,3,0.0,2415.12,1838.55,576.57,0,0
O000535,2025-07-11,C01669,P0061,R008,2,0.0,1507.3,959.52,547.78,0,0
O000536,2025-01-01,C01525,P0024,R017,1,0.15,813.29,827.54,-14.25,0,0
O000537,2025-03-30,C01645,P0040,R004,2,0.0,1768.88,1556.4,212.48,0,0
O000538,2025-03-26,C01777,P0092,R017,2,0.1,112.86,83.0,29.86,0,0
O000539,2025-07-04,C01723,P0053,R017,2,0.1,99.13,96.8,2.33,0,0
O000540,2025-10-18,C01024,P0028,R001,1,0.1,547.06,519.71,27.35,0,0
O000541,2024-08-03,C01949,P0087,R006,1,0.0,371.57,228.34,143.23,0,0
O000542,2025-05-26,C00989,P0013,R012,3,0.1,873.26,789.78,83.48,0,0
O000543,2024-01-24,C01420,P0071,R004,1,0.15,752.36,677.48,74.88,0,0
O000544,2025-01-24,C01886,P0077,R009,1,0.1,586.61,396.04,190.57,0,0
O000545,2025-10-18,C00087,P0039,R015,2,0.05,1712.96,1377.56,335.4,0,0
O000546,2025-04-16,C01868,P0023,R001,1,0.0,266.35,211.31,55.04,0,0
O000547,2024-07-14,C01644,P0054,R013,1,0.05,832.58,623.51,209.07,0,0
O000548,2025-03-19,C01994,P0081,R007,1,0.1,173.79,167.77,6.02,0,0
O000549,2024-09-18,C01546,P0092,R016,2,0.0,125.4,83.0,42.4,0,0
O000550,2024-11-12,C00313,P0086,R004,5,0.05,3305.62,2946.45,359.17,0,0
O000551,2024-06-15,C00604,P0016,R015,3,0.15,1077.17,1078.65,-1.48,0,0
O000552,2025-04-01,C00008,P0030,R016,3,0.0,1453.11,960.84,492.27,0,0
O000553,2024-05-24,C01216,P0069,R009,2,0.05,1529.58,1225.7,303.88,0,0
O000554,2024-11-20,C00875,P0077,R009,3,0.1,1759.83,1188.12,571.71,0,0
O000555,2025-11-17,C00950,P0002,R009,4,0.1,316.69,257.0,59.69,0,0
O000556,2025-07-07,C01467,P0020,R016,1,0.05,1128.44,729.28,399.16,0,0
O000557,2024-10-29,C01641,P0014,R009,2,0.05,894.39,826.9,67.49,0,0
O000558,2025-12-09,C00146,P0043,R020,3,0.1,55.62,44.46,11.16,0,0
O000559,2024-01-11,C01834,P0075,R004,3,0.1,519.45,419.64,99.81,0,0
O000560,2025-12-02,C00748,P0096,R009,3,0.15,1986.37,1377.45,608.92,0,0
O000561,2024-09-14,C01505,P0013,R011,4,0.05,1229.03,1053.04,175.99,0,0
O000562,2025-08-22,C01163,P0059,R012,1,0.1,1201.4,891.66,309.74,0,0
O000563,2025-11-23,C00888,P0046,R010,2,0.0,2094.28,1723.26,371.02,0,0
O000564,2025-03-15,C00426,P0049,R020,1,0.1,817.54,588.64,228.9,0,0
O000565,2025-03-22,C00380,P0010,R010,2,0.1,1809.43,1664.38,145.05,0,0
O000566,2025-07-01,C01463,P0037,R004,1,0.1,573.24,544.29,28.95,0,0
O000567,2024-06-24,C00643,P0033,R008,1,0.05,673.92,488.41,185.51,0,0
O000568,2024-05-10,C00460,P0078,R002,2,0.05,1727.27,1476.92,250.35,0,0
O000569,2024-09-08,C00012,P0072,R006,2,0.1,497.7,460.86,36.84,0,0
O000570,2024-12-16,C01682,P0071,R010,1,0.0,885.13,677.48,207.65,0,0
O000571,2025-06-27,C00792,P0061,R002,3,0.05,2147.9,1439.28,708.62,0,0
O000572,2024-07-07,C00697,P0043,R010,1,0.0,20.6,14.82,5.78,0,0
O000573,2025-02-16,C00744,P0032,R005,2,0.05,2166.95,1750.98,415.97,0,0
O000574,2024-01-03,C01198,P0002,R019,4,0.05,334.29,257.0,77.29,0,0
O000575,2024-01-23,C00964,P0021,R003,3,0.05,1260.81,1106.4,154.41,0,0
O000576,2025-12-07,C01089,P0029,R010,2,0.0,1972.22,1444.68,527.54,0,0
O000577,2025-09-13,C00556,P0099,R004,1,0.15,956.21,718.45,237.76,0,0
O000578,2025-09-23,C00593,P0098,R009,1,0.05,1333.54,817.94,515.6,0,0
O000579,2024-08-28,C01726,P0082,R010,2,0.0,372.16,317.32,54.84,0,0
O000580,2025-01-10,C00879,P0069,R010,1,0.1,724.54,612.85,111.69,0,0
O000581,2025-05-08,C01946,P0074,R010,1,0.1,447.94,405.74,42.2,0,0
O000582,2024-07-04,C01692,P0068,R009,1,0.05,584.76,507.33,77.43,0,0
O000583,2025-06-28,C01424,P0072,R006,1,0.0,276.5,230.43,46.07,0,0
O000584,2025-05-21,C01097,P0029,R018,3,0.0,2958.33,2167.02,791.31,0,0
O000585,2024-10-24,C01675,P0099,R013,2,0.0,2249.9,1436.9,813.0,0,0
O000586,2024-11-13,C00112,P0081,R013,3,0.0,579.3,503.31,75.99,0,0
O000587,2024-08-12,C00999,P0031,R009,1,0.05,155.35,113.67,41.68,0,0
O000588,2025-08-10,C01427,P0060,R016,4,0.1,1633.43,1362.56,270.87,0,0
O000589,2025-12-22,C00217,P0084,R014,5,0.05,4361.21,3757.9,603.31,0,0
O000590,2025-12-31,C00365,P0094,R004,2,0.0,1738.84,1390.16,348.68,0,0
O000591,2025-07-17,C00131,P0047,R009,1,0.15,419.3,406.08,13.22,0,0
O000592,2024-09-12,C00973,P0057,R018,1,0.0,1078.55,631.71,446.84,0,0
O000593,2025-07-24,C01083,P0039,R018,4,0.05,3425.93,2755.12,670.81,0,0
O000594,2024-06-27,C00938,P0047,R020,2,0.0,986.58,812.16,174.42,0,0
O000595,2025-10-17,C00110,P0030,R016,1,0.0,484.37,320.28,164.09,0,0
O000596,2024-07-14,C00973,P0005,R020,1,0.1,604.97,567.23,37.74,0,0
O000597,2024-10-21,C01777,P0051,R006,4,0.05,3205.72,2606.64,599.08,0,0
O000598,2024-03-09,C00063,P0056,R020,5,0.05,3496.9,2731.05,765.85,0,0
O000599,2024-02-29,C01552,P0083,R019,1,0.0,1248.02,867.53,380.49,0,0
O000600,2024-10-15,C00545,P0061,R014,2,0.1,1356.57,959.52,397.05,0,0
O000601,2025-02-06,C00150,P0041,R014,3,0.1,1339.34,1002.9,336.44,0,0
O000602,2024-01-13,C00102,P0055,R014,2,0.1,1521.58,1035.56,486.02,0,0
O000603,2025-09-10,C00026,P0085,R003,2,0.0,1081.34,655.5,425.84,0,0
O000604,2024-03-24,C00830,P0057,R002,3,0.0,3235.65,1895.13,1340.52,0,0
O000605,2025-12-30,C00996,P0064,R005,3,0.0,2707.68,2272.23,435.45,0,0
O000606,2024-07-17,C01243,P0024,R006,2,0.0,1913.62,1655.08,258.54,0,0
O000607,2024-10-04,C00163,P0002,R002,2,0.0,175.94,128.5,47.44,0,0
O000608,2024-04-26,C01309,P0095,R016,3,0.0,415.86,261.33,154.53,0,0
O000609,2025-08-25,C01480,P0035,R001,3,0.1,2707.83,2259.87,447.96,0,0
O000610,2025-06-19,C00130,P0044,R008,1,0.05,367.31,265.87,101.44,0,0
O000611,2024-02-27,C01351,P0017,R003,2,0.0,1217.68,913.8,303.88,0,0
O000612,2024-03-18,C00238,P0060,R013,2,0.1,816.71,681.28,135.43,0,0
O000613,2025-03-21,C00879,P0080,R020,5,0.05,5055.95,3779.85,1276.1,0,0
O000614,2025-09-25,C01324,P0075,R012,1,0.05,182.77,139.88,42.89,0,0
O000615,2024-03-21,C01742,P0089,R012,1,0.0,881.68,756.14,125.54,0,0
O000616,2024-06-10,C01063,P0037,R012,1,0.05,605.08,544.29,60.79,0,0
O000617,2025-02-02,C00871,P0040,R006,4,0.1,3183.98,3112.8,71.18,0,0
O000618,2024-03-20,C01667,P0098,R008,2,0.0,2807.46,1635.88,1171.58,0,0
O000619,2024-08-10,C00433,P0055,R007,1,0.0,845.32,517.78,327.54,0,0
O000620,2024-01-08,C00411,P0088,R018,1,0.0,87.25,58.34,28.91,0,0
O000621,2024-12-30,C00933,P0069,R008,1,0.1,724.54,612.85,111.69,0,0
